case,layout,lengths,total_tokens,heads,seed,gate_regime,state_mode,state_dtype,candidate,reference,tensor,fla_version,naive_sha256,chunk_sha256,fla_flash_kda,comparison_kind,bitwise_equal,hard_rel_rmse_limit,within_limit,numel,finite,max_abs,mean_abs,rmse,reference_rms,rel_rmse
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,49152,True,0.0034190118312835693,8.873246888381943e-05,0.00018202166278296134,0.04435954984643021,0.004103325290923935
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,12416,True,0.0002676472067832947,1.5210037408294998e-05,2.4907668459490093e-05,0.004695887240089617,0.005304145346920768
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,0.02,True,49152,True,0.0034800469875335693,0.00010142485736508444,0.00019173191525658094,0.04438929260839842,0.004319328017765845
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,12416,True,0.000244140625,1.37908469865185e-05,2.6005802898921345e-05,0.0046934313005973114,0.005540893480228593
ragged_short_stateful,ragged,31+47+19,97,1,20261003,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,0.02,True,49152,True,0.0034190118312835693,8.873246888381943e-05,0.00018202166278296134,0.04435954984643021,0.004103325290923935
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,,True,1048576,True,0.0004007667303085327,9.591059139291537e-06,1.7114936633904577e-05,0.004269392536273874,0.00400875217832112
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,,True,16384,True,0.0019205808639526367,6.128434582342024e-05,0.00011847479238377191,0.04466912635613692,0.0026522746703516588
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,1048576,True,0.0,0.0,0.0,0.004268308386522924,0.0
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.04469556092592947,0.0
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.00044371187686920166,1.4214508903555984e-05,2.432805040627578e-05,0.004269392536273874,0.0056982463415767145
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.0033821165561676025,0.0001081485910926494,0.00021118262356552097,0.04466912635613692,0.004727708840264338
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.000732421875,1.1957060550547155e-05,2.3507119526688095e-05,0.004266482448727609,0.005509719025842679
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.0017311125993728638,8.707754593306749e-05,0.00017217426506763641,0.04467625457692484,0.003853820484600563
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.00044371187686920166,1.4214508903555984e-05,2.432805040627578e-05,0.004269392536273874,0.0056982463415767145
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.0033821165561676025,0.0001081485910926494,0.00021118262356552097,0.04466912635613692,0.004727708840264338
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.000732421875,1.1957060550547155e-05,2.3507119526688095e-05,0.004266482448727609,0.005509719025842679
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.0017311125993728638,8.707754593306749e-05,0.00017217426506763641,0.04467625457692484,0.003853820484600563
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,1048576,True,0.0,0.0,0.0,0.004268308386522924,0.0
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.04469556092592947,0.0
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.00044371187686920166,1.4214508903555984e-05,2.432805040627578e-05,0.004269392536273874,0.0056982463415767145
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.0033821165561676025,0.0001081485910926494,0.00021118262356552097,0.04466912635613692,0.004727708840264338
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.000732421875,1.1957060550547155e-05,2.3507119526688095e-05,0.004266482448727609,0.005509719025842679
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.0017311125993728638,8.707754593306749e-05,0.00017217426506763641,0.04467625457692484,0.003853820484600563
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.00044371187686920166,1.4214508903555984e-05,2.432805040627578e-05,0.004269392536273874,0.0056982463415767145
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.0033821165561676025,0.0001081485910926494,0.00021118262356552097,0.04466912635613692,0.004727708840264338
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.000732421875,1.1957060550547155e-05,2.3507119526688095e-05,0.004266482448727609,0.005509719025842679
long_8192_random,fixed,8192,8192,1,20261004,random,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.0017311125993728638,8.707754593306749e-05,0.00017217426506763641,0.04467625457692484,0.003853820484600563
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,,True,1048576,True,0.0013587623834609985,0.00019927452970336726,0.00025068895675493574,0.04588002536071774,0.00546401085828759
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,fla_chunk_fp32_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,independent_references,False,,True,16384,True,0.009485900402069092,0.0018531291436278963,0.0023316164575718106,0.5179325627896266,0.004501776148248016
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,1048576,True,0.0,0.0,0.0,0.0458357440211445,0.0
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.5176543798118579,0.0
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.0022110939025878906,0.0002999584944862986,0.0003780507174792025,0.04588002536071774,0.008239984928052106
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v128_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.017226696014404297,0.0030055520518139645,0.003835296816715764,0.5179325627896266,0.007405011949917071
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.00244140625,0.00032204034218530353,0.000418893811621788,0.045876528782693375,0.009130895966363569
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.017524123191833496,0.0033306774231789404,0.004221368267435379,0.5178826421022998,0.008151206324063978
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.0022110939025878906,0.0002999584944862986,0.0003780507174792025,0.04588002536071774,0.008239984928052106
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16_bf16_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.017226696014404297,0.0030055520518139645,0.003835296816715764,0.5179325627896266,0.007405011949917071
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.00244140625,0.00032204034218530353,0.000418893811621788,0.045876528782693375,0.009130895966363569
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.017524123191833496,0.0033306774231789404,0.004221368267435379,0.5178826421022998,0.008151206324063978
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,1048576,True,0.0,0.0,0.0,0.0458357440211445,0.0
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,16384,True,0.0,0.0,0.0,0.5176543798118579,0.0
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.0022110939025878906,0.0002999584944862986,0.0003780507174792025,0.04588002536071774,0.008239984928052106
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v128_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.017226696014404297,0.0030055520518139645,0.003835296816715764,0.5179325627896266,0.007405011949917071
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.00244140625,0.00032204034218530353,0.000418893811621788,0.045876528782693375,0.009130895966363569
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v128_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.017524123191833496,0.0033306774231789404,0.004221368267435379,0.5178826421022998,0.008151206324063978
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,1048576,True,0.0022110939025878906,0.0002999584944862986,0.0003780507174792025,0.04588002536071774,0.008239984928052106
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16_fp32_public_state,naive_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_naive,False,,True,16384,True,0.017226696014404297,0.0030055520518139645,0.003835296816715764,0.5179325627896266,0.007405011949917071
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1048576,True,0.00244140625,0.00032204034218530353,0.000418893811621788,0.045876528782693375,0.009130895966363569
long_8192_memory,fixed,8192,8192,1,20261005,long_memory,in_out,fp32,flash_v16_fp32_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,16384,True,0.017524123191833496,0.0033306774231789404,0.004221368267435379,0.5178826421022998,0.008151206324063978
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,12582912,True,0.0,0.0,0.0,0.004453724131983164,0.0
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,196608,True,0.0,0.0,0.0,0.05353449621375482,0.0
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,12582912,True,0.000732421875,1.3745036937009344e-05,2.5540058885102343e-05,0.004451803313562751,0.005737014212095945
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,196608,True,0.005436331033706665,0.00012243474929288234,0.000255664060089041,0.05352428049803683,0.004776599661038727
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,12582912,True,0.000732421875,1.3745036937009344e-05,2.5540058885102343e-05,0.004451803313562751,0.005737014212095945
k3_fixed_8192,fixed,8192,8192,12,20261006,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,196608,True,0.005436331033706665,0.00012243474929288234,0.000255664060089041,0.05352428049803683,0.004776599661038727
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,12582912,True,0.0,0.0,0.0,0.00437212030175687,0.0
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v16,flash_v128,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,1179648,True,0.0,0.0,0.0,0.04923649982004602,0.0
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,12582912,True,0.000732421875,1.2924423395879612e-05,2.4720121613628002e-05,0.004370192683096508,0.005656528990949658
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v128_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1179648,True,0.008555710315704346,0.00010881475718582315,0.00022792280894671363,0.04922260023836272,0.004630450399579796
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,12582912,True,0.000732421875,1.2924423395879612e-05,2.4720121613628002e-05,0.004370192683096508,0.005656528990949658
k3_ragged6,ragged,1300+547+2048+963+271+3063,8192,12,20261007,random,in_out,bf16,flash_v16_bf16_public_state,fla_chunk_fp32_state,final_state,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,accuracy_vs_chunk,False,,True,1179648,True,0.008555710315704346,0.00010881475718582315,0.00022792280894671363,0.04922260023836272,0.004630450399579796
k3_packed_8x1024,ragged,1024+1024+1024+1024+1024+1024+1024+1024,8192,12,20261008,random,in_out,bf16,flash_v16,flash_v128,output,0.5.2,60a32285d4b67068ff633b48bbe8ab31028066d24f00d27e12199a88fc73f016,a15aa6ac257af5c8f7a1d6afc21a417391568e90a8898d4e228ddeb48cb0e9b8,0,bitwise_valueslice,True,0.0,True,12582912,True,0.0,0.0,0.0,0.004512149211233175,0.0
